Geo Point;Geo Shape;ins_nom;ins_com;ins_insee;eqt_nb;objectid;ins_id;ins_interc;ins_partic
48.8375122698,3.00835184753;"{""type"": ""Point"", ""coordinates"": [3.008351847526627, 48.83751226984887]}";AERODROME DE COULOMMIERS VOISINS;Coulommiers;77131;5;1215;771310025;Pays de Coulommiers;Non
48.8096600147,3.09567332;"{""type"": ""Point"", ""coordinates"": [3.09567332000289, 48.809660014708044]}";ECURIES DU SHET MALIN;Coulommiers;77131;3;1216;771310026;Pays de Coulommiers;Non
48.8600030013,2.84745099955;"{""type"": ""Point"", ""coordinates"": [2.84745099955304, 48.860003001259415]}";SALLE POLYVALENTE BOUDINGALE;Coutevroult;77141;1;1237;771410002;Pays Créçois;Non
48.8571900005,2.90668000045;"{""type"": ""Point"", ""coordinates"": [2.906680000448168, 48.857190000474404]}";BOULODROME;Crécy-la-Chapelle;77142;1;1242;771420005;Pays Créçois;Non
48.9781520006,2.87508500004;"{""type"": ""Point"", ""coordinates"": [2.875085000043951, 48.97815200059262]}";CITY STADE;Crégy-lès-Meaux;77143;1;1248;771430006;Pays de Meaux;Non
48.5955000006,2.74919000011;"{""type"": ""Point"", ""coordinates"": [2.74919000011371, 48.595500000625115]}";TERRAIN DE BASKET BALL;Crisenoy;77145;1;1254;771450003;Brie des Rivières et Châteaux;Non
48.7178700008,3.17031999938;"{""type"": ""Point"", ""coordinates"": [3.17031999937923, 48.71787000078983]}";TERRAIN DE TENNIS;Dagny;77151;1;1267;771510001;Pays de Coulommiers;Non
48.8870000006,2.75854000026;"{""type"": ""Point"", ""coordinates"": [2.758540000264825, 48.887000000622606]}";ENSEMBLE TENNISTIQUE;Dampmart;77155;2;1292;771550003;Marne et Gondoire;Non
48.8678000012,3.16514999965;"{""type"": ""Point"", ""coordinates"": [3.165149999649962, 48.86780000124374]}";STADE MUNICIPAL;Doue;77162;1;1304;771620001;des Deux Morin;Non
48.3600100434,2.8275298816;"{""type"": ""Point"", ""coordinates"": [2.827529881598288, 48.360010043438265]}";COMPLEXE SPORTIF MUNICIPAL;Moret Loing et Orvanne;77316;3;1312;771660001;Moret Seine et Loing;Non
48.8095400006,2.62423000038;"{""type"": ""Point"", ""coordinates"": [2.624230000382907, 48.80954000058633]}";PLATEAU EPS JEAN JAURES;Émerainville;77169;1;1327;771690012;Paris – Vallée de la Marne;Non
48.9117860007,2.81172400047;"{""type"": ""Point"", ""coordinates"": [2.811724000474853, 48.91178600072218]}";PARCOURS DE SANTE;Esbly;77171;1;1344;771710007;Pays Créçois;Non
48.7329000011,2.62725999978;"{""type"": ""Point"", ""coordinates"": [2.627259999778099, 48.73290000110555]}";SALLE POLYVALENTE;Férolles-Attilly;77180;2;1359;771800001;Les Portes Briardes entre Villes et Forêts;Non
48.8230900009,2.69911999967;"{""type"": ""Point"", ""coordinates"": [2.699119999672048, 48.8230900009079]}";DOJO;Ferrières-en-Brie;77181;1;1364;771810003;Val Briard;Non
48.7809000011,3.31144000002;"{""type"": ""Point"", ""coordinates"": [3.311440000021741, 48.780900001106716]}";ENSEMBLE SPORTIF DU TERRAIN DE CAMPING;La Ferté-Gaucher;77182;6;1371;771820004;des Deux Morin;Non
48.951420001,3.13671000032;"{""type"": ""Point"", ""coordinates"": [3.136710000315029, 48.95142000096751]}";STADE REAUBOURG;La Ferté-sous-Jouarre;77183;1;1374;771830003;Pays Fertois;Non
48.939570001,3.12283999946;"{""type"": ""Point"", ""coordinates"": [3.122839999463642, 48.93957000099341]}";BILLARD CLUB;La Ferté-sous-Jouarre;77183;1;1381;771830011;Pays Fertois;Non
48.4027100008,2.69916000058;"{""type"": ""Point"", ""coordinates"": [2.699160000584411, 48.40271000076816]}";CHATEAU DE FONTAINEBLEAU;Fontainebleau;77186;1;1399;771860018;Pays de Fontainebleau;Non
48.4132300007,2.71193999997;"{""type"": ""Point"", ""coordinates"": [2.711939999970998, 48.41323000069253]}";GYMNASE DES POMPIERS;Fontainebleau;77186;1;1400;771860019;Pays de Fontainebleau;Non
48.3967866783,2.69829831489;"{""type"": ""Point"", ""coordinates"": [2.698298314889973, 48.396786678343425]}";SOCIETE HIPPIQUE NATIONALE;Fontainebleau;77186;7;1405;771860029;Pays de Fontainebleau;Installation militaire
48.4056500008,2.67970999976;"{""type"": ""Point"", ""coordinates"": [2.679709999755244, 48.40565000076938]}";PISCINE DE LA FAISANDERIE;Fontainebleau;77186;3;1407;771860031;Pays de Fontainebleau;Piscine
48.7000620026,2.87091999725;"{""type"": ""Point"", ""coordinates"": [2.870919997246861, 48.70006200257516]}";COMPLEXE SPORTIF PIERRE CURIE;Fontenay-Trésigny;77192;5;1420;771920006;Val Briard;Non
48.7039550007,2.88050999954;"{""type"": ""Point"", ""coordinates"": [2.88050999954389, 48.70395500069653]}";CENTRE SPORTIF;Fontenay-Trésigny;77192;2;1421;771920009;Val Briard;Non
48.9912000008,2.94343999957;"{""type"": ""Point"", ""coordinates"": [2.943439999574859, 48.991200000795885]}";SALLE POLYVALENTE;Germigny-l'Évêque;77203;1;1438;772030002;Pays de Meaux;Non
48.7487000009,2.71335999979;"{""type"": ""Point"", ""coordinates"": [2.713359999789632, 48.74870000091738]}";GOLF CLEMENT ADER;Gretz-Armainvilliers;77215;1;1470;772150007;Les Portes Briardes entre Villes et Forêts;Non
48.3155100015,2.69541999988;"{""type"": ""Point"", ""coordinates"": [2.695419999876564, 48.31551000146062]}";STADE;Grez-sur-Loing;77216;4;1474;772160002;Pays de Nemours;Non
48.6871100005,2.66984999985;"{""type"": ""Point"", ""coordinates"": [2.669849999851529, 48.68711000051679]}";SALLE DES SPORTS ET COURTS DE TENNIS;Grisy-Suisnes;77217;3;1478;772170002;Brie des Rivières et Châteaux;Non
48.6669600008,2.6688600001;"{""type"": ""Point"", ""coordinates"": [2.668860000098534, 48.666960000795406]}";LES ÉCURIES DE CORDON;Grisy-Suisnes;77217;2;1479;772170003;Brie des Rivières et Châteaux;Non
48.8171360005,2.95310200009;"{""type"": ""Point"", ""coordinates"": [2.953102000085106, 48.81713600050986]}";FERME DE GEORGEVILLIERS;Guérard;77219;1;1483;772190006;Pays de Coulommiers;Non
48.449990001,2.76454999956;"{""type"": ""Point"", ""coordinates"": [2.764549999560435, 48.44999000098087]}";TENNIS PLEIN AIR;Héricy;77226;1;1501;772260004;Pays de Fontainebleau;Non
48.9226180006,2.83333399975;"{""type"": ""Point"", ""coordinates"": [2.833333999749891, 48.92261800057995]}";AERODROME VELIPLANE CLUB;Isles-lès-Villenoy;77232;1;1512;772320001;Pays de Meaux;Aérodrome/aéroport
48.9142321529,2.73098390484;"{""type"": ""Point"", ""coordinates"": [2.730983904837808, 48.91423215285938]}";BASE DE LOISIRS DE JABLINES-ANNET;Jablines;77234;18;1521;772340004;Marne et Gondoire;Base de plein air et/ou de loisirs
48.7940800007,3.27357999998;"{""type"": ""Point"", ""coordinates"": [3.273579999979494, 48.79408000069861]}";FOYER MUNICIPAL;Jouy-sur-Morin;77240;1;1533;772400002;des Deux Morin;Non
48.8779000006,2.72166500037;"{""type"": ""Point"", ""coordinates"": [2.721665000370911, 48.87790000063088]}";COSEC MARCEL RIVIERE;Lagny-sur-Marne;77243;3;1537;772430002;Marne et Gondoire;Non
48.8695500013,2.71755000234;"{""type"": ""Point"", ""coordinates"": [2.717550002342083, 48.86955000131856]}";COMPLEXE SPORTIF DU CHAMP TORTU;Lagny-sur-Marne;77243;3;1540;772430005;Marne et Gondoire;Non
48.8820000009,2.71983999946;"{""type"": ""Point"", ""coordinates"": [2.719839999460503, 48.8820000008539]}";BASE DE CANOE-KAYAK;Lagny-sur-Marne;77243;1;1544;772430009;Marne et Gondoire;Non
48.8740000005,2.72054999938;"{""type"": ""Point"", ""coordinates"": [2.720549999375241, 48.8740000004754]}";CITY STADE;Lagny-sur-Marne;77243;1;1548;772430025;Marne et Gondoire;Non
48.7395100024,2.60898533165;"{""type"": ""Point"", ""coordinates"": [2.608985331653137, 48.739510002437015]}";COMPLEXE SPORTIF DE L'ENTRE DEUX PARCS;Lésigny;77249;13;1557;772490004;Les Portes Briardes entre Villes et Forêts;Complexe sportif
48.6274466679,2.5467666679;"{""type"": ""Point"", ""coordinates"": [2.546766667901017, 48.627446667883376]}";COMPLEXE SPORTIF LAVOISIER;Lieusaint;77251;6;1565;772510002;Grand Paris Sud Seine Essonne Sénart;Complexe sportif
48.8340028731,2.64926855269;"{""type"": ""Point"", ""coordinates"": [2.649268552691194, 48.83400287313109]}";PARC DES SPORTS;Lognes;77258;8;1596;772580017;Paris – Vallée de la Marne;Non
48.8331400011,2.62740999954;"{""type"": ""Point"", ""coordinates"": [2.627409999543119, 48.83314000106468]}";L'ORANGE BLEUE;Lognes;77258;2;1597;772580018;Paris – Vallée de la Marne;Non
48.863860001,2.82176999994;"{""type"": ""Point"", ""coordinates"": [2.821769999944724, 48.86386000101365]}";GROUPE SCOLAIRE ERIC TABARLY;Magny-le-Hongre;77268;1;1625;772680008;Val d'Europe agglomération;Etablissement scolaire
48.5485450013,2.70168000028;"{""type"": ""Point"", ""coordinates"": [2.701680000279111, 48.548545001285106]}";SALLE POLYVALENTE ROBERT DUBOIS;Maincy;77269;2;1629;772690001;Melun Val de Seine;Non
48.860200001,2.99017999956;"{""type"": ""Point"", ""coordinates"": [2.990179999561094, 48.860200000984534]}";TERRAIN TENNIS;Maisoncelles-en-Brie;77270;1;1631;772700001;Pays de Coulommiers;Non
48.9201566693,2.85696999373;"{""type"": ""Point"", ""coordinates"": [2.85696999373124, 48.92015666929957]}";COMPLEXE SPORTIF DES NOLONGUES;Mareuil-lès-Meaux;77276;4;1642;772760004;Pays de Meaux;Non
48.3791000007,3.02916999981;"{""type"": ""Point"", ""coordinates"": [3.02916999980953, 48.37910000065629]}";FOYER RURALE;Marolles-sur-Seine;77279;1;1649;772790002;Pays de Montereau;Non
49.0131900033,3.02881666651;"{""type"": ""Point"", ""coordinates"": [3.02881666650739, 49.01319000330346]}";STADE MUNICIPAL;Mary-sur-Marne;77280;4;1651;772800001;Pays de l'Ourcq;Non
48.9484650224,2.89479011854;"{""type"": ""Point"", ""coordinates"": [2.894790118540882, 48.94846502237246]}";GYMNASE HENRI DUNANT;Meaux;77284;5;1664;772840009;Pays de Meaux;Non
48.9447175067,2.90423249978;"{""type"": ""Point"", ""coordinates"": [2.904232499777517, 48.94471750669588]}";STADE CORAZZA;Meaux;77284;5;1666;772840011;Pays de Meaux;Non
48.9659500008,2.87259500093;"{""type"": ""Point"", ""coordinates"": [2.872595000929534, 48.965950000774356]}";GYMNASE ET PISCINE PARC FROT;Meaux;77284;2;1673;772840021;Pays de Meaux;Piscine
48.9635960016,2.88150799962;"{""type"": ""Point"", ""coordinates"": [2.881507999623898, 48.963596001644525]}";LYCEE JEAN ROSE;Meaux;77284;5;1675;772840023;Pays de Meaux;Etablissement scolaire
48.9686000007,2.88460999981;"{""type"": ""Point"", ""coordinates"": [2.884609999810658, 48.96860000072761]}";TENNIS PRIVE;Meaux;77284;3;1678;772840026;Pays de Meaux;Non
48.9440300012,2.87636499924;"{""type"": ""Point"", ""coordinates"": [2.876364999242264, 48.94403000123472]}";ESPACE DE PROXIMITE - QUARTIER CLOS GODET;Meaux;77284;2;1679;772840027;Pays de Meaux;Non
48.9512000008,2.90491999947;"{""type"": ""Point"", ""coordinates"": [2.904919999467763, 48.951200000757744]}";ESPACE DE PROXIMITE - QUARTIER CHENONCEAUX;Meaux;77284;1;1680;772840028;Pays de Meaux;Non
48.9559300006,2.87986000012;"{""type"": ""Point"", ""coordinates"": [2.879860000122977, 48.95593000063947]}";CLUB LE 55;Meaux;77284;1;1689;772840052;Pays de Meaux;Non
48.9528550008,2.92082500062;"{""type"": ""Point"", ""coordinates"": [2.92082500061773, 48.95285500082395]}";TERRAINS DE SPORT EN ESPACES PUBLICS AUVERGNE;Meaux;77284;2;1693;772840058;Pays de Meaux;Non
48.9451600012,2.89655000012;"{""type"": ""Point"", ""coordinates"": [2.896550000116784, 48.945160001240865]}";TERRAIN MULTISPORTS COLLEGE DUNANT;Meaux;77284;1;1696;772840065;Pays de Meaux;Etablissement scolaire
48.9543000006,2.88840000009;"{""type"": ""Point"", ""coordinates"": [2.888400000094612, 48.95430000057016]}";TERRAIN DE BASKET TOUR G;Meaux;77284;1;1697;772840067;Pays de Meaux;Non
48.5463300012,2.62654500003;"{""type"": ""Point"", ""coordinates"": [2.626545000028994, 48.54633000121972]}";DOJO FEDERAL;Le Mée-sur-Seine;77285;2;1706;772850003;Melun Val de Seine;Non
48.5375900013,2.62640999999;"{""type"": ""Point"", ""coordinates"": [2.626409999988809, 48.53759000127139]}";RESIDENCE CIRCE;Le Mée-sur-Seine;77285;1;1715;772850012;Melun Val de Seine;Non
48.5308000005,2.66641000013;"{""type"": ""Point"", ""coordinates"": [2.666410000134784, 48.53080000051504]}";BASE VOILE;Melun;77288;1;1742;772880025;Melun Val de Seine;Non
48.3595620011,3.08910699944;"{""type"": ""Point"", ""coordinates"": [3.08910699944018, 48.359562001082985]}";SALLE POLYVALENTE;Misy-sur-Yonne;77293;1;1756;772930001;Pays de Montereau;Non
48.6303540137,2.59731500615;"{""type"": ""Point"", ""coordinates"": [2.597315006154986, 48.63035401374705]}";PARC OMNISPORTS;Moissy-Cramayel;77296;15;1772;772960001;Grand Paris Sud Seine Essonne Sénart;Complexe sportif
48.6220235739,2.58808000287;"{""type"": ""Point"", ""coordinates"": [2.588080002873522, 48.62202357387409]}";COMPLEXE SPORTIF DES MAILLETTES;Moissy-Cramayel;77296;7;1774;772960003;Grand Paris Sud Seine Essonne Sénart;Complexe sportif
48.6240800011,2.60395000063;"{""type"": ""Point"", ""coordinates"": [2.603950000629148, 48.62408000110047]}";TERRAIN DE BASKETBALL;Moissy-Cramayel;77296;1;1786;772960018;Grand Paris Sud Seine Essonne Sénart;Non
48.3040000005,2.70382999958;"{""type"": ""Point"", ""coordinates"": [2.703829999578008, 48.30400000050041]}";SALLE D'ACTIVITÉ;Montcourt-Fromonville;77302;2;1793;773020003;Pays de Nemours;Non
48.3871187521,2.94207249724;"{""type"": ""Point"", ""coordinates"": [2.942072497235047, 48.38711875207656]}";STADE ROBERT CHALMEAU;Montereau-Fault-Yonne;77305;10;1795;773050002;Pays de Montereau;Complexe sportif
48.3877385726,2.95274428598;"{""type"": ""Point"", ""coordinates"": [2.952744285975713, 48.387738572574705]}";COMPLEXE SPORTIF JAKY BOICHE;Montereau-Fault-Yonne;77305;7;1797;773050004;Pays de Montereau;Non
48.3907800007,2.9614;"{""type"": ""Point"", ""coordinates"": [2.961400000001394, 48.39078000070972]}";CITY STADE PARC DE LA GRAMINE;Montereau-Fault-Yonne;77305;1;1804;773050015;Pays de Montereau;Non
49.0079033441,2.83579003832;"{""type"": ""Point"", ""coordinates"": [2.83579003832336, 49.007903344056146]}";STADE DES AVERNES;Monthyon;77309;8;1814;773090001;Pays de Meaux;Non
48.3367000012,2.74038999993;"{""type"": ""Point"", ""coordinates"": [2.740389999931773, 48.336700001216144]}";TERRAIN DE PETANQUE;Montigny-sur-Loing;77312;1;1819;773120002;Moret Seine et Loing;Non
48.3188540006,2.99209600056;"{""type"": ""Point"", ""coordinates"": [2.992096000559021, 48.31885400064129]}";TERRAIN DE BASKET BALL;Montmachoux;77313;1;1826;773130001;Pays de Montereau;Non
48.3677000012,2.81540000015;"{""type"": ""Point"", ""coordinates"": [2.815400000149943, 48.367700001215894]}";DOJO;Moret Loing et Orvanne;77316;1;1833;773160002;Moret Seine et Loing;Non
48.3735000009,2.82237999983;"{""type"": ""Point"", ""coordinates"": [2.822379999830213, 48.37350000091471]}";TERRAINS DE TENNIS;Moret Loing et Orvanne;77316;4;1836;773160005;Moret Seine et Loing;Non
48.3745000009,2.82085100056;"{""type"": ""Point"", ""coordinates"": [2.820851000564229, 48.374500000905606]}";PISCINE DU GRAND JARDIN;Moret Loing et Orvanne;77316;2;1838;773160007;Moret Seine et Loing;Piscine
48.589450001,2.57529799946;"{""type"": ""Point"", ""coordinates"": [2.57529799945761, 48.58945000104126]}";MAISON DES ARTS ET DE LA DANSE;Nandy;77326;3;1857;773260006;Grand Paris Sud Seine Essonne Sénart;Non
48.5521750011,3.0148050001;"{""type"": ""Point"", ""coordinates"": [3.014805000102794, 48.55217500105637]}";GYMNASE MUNICIPAL;Nangis;77327;2;1859;773270002;La Brie Nangissienne;Non
48.938340001,2.8823300005;"{""type"": ""Point"", ""coordinates"": [2.882330000500156, 48.93834000100435]}";TERRAIN MULTISPORTS;Nanteuil-lès-Meaux;77330;1;1871;773300005;Pays de Meaux;Non
48.9280300008,2.88651000011;"{""type"": ""Point"", ""coordinates"": [2.88651000010852, 48.928030000768686]}";PARCOURS DE SANTE;Nanteuil-lès-Meaux;77330;1;1872;773300006;Pays de Meaux;Non
48.9613150044,2.84655001026;"{""type"": ""Point"", ""coordinates"": [2.846550010264369, 48.9613150043552]}";TERRAIN DE FOOTBALL;Chauconin-Neufmontiers;77335;2;1885;773350001;Pays de Meaux;Non
48.7689000005,2.82740000006;"{""type"": ""Point"", ""coordinates"": [2.8274000000617, 48.76890000048986]}";TERRAIN DE TENNIS;Neufmoutiers-en-Brie;77336;2;1889;773360002;Val Briard;Non
48.8507800055,2.61563501955;"{""type"": ""Point"", ""coordinates"": [2.615635019552119, 48.85078000549622]}";GYMNASE DE L'ALLEE DES BOIS (COSEC);Noisiel;77337;4;1892;773370003;Paris – Vallée de la Marne;Non
48.374400001,2.49640999943;"{""type"": ""Point"", ""coordinates"": [2.496409999428038, 48.37440000098711]}";SALLE DE YOGA;Noisy-sur-École;77339;1;1905;773390003;Pays de Fontainebleau;Non
48.4524820009,3.35182399997;"{""type"": ""Point"", ""coordinates"": [3.351823999969416, 48.45248200093516]}";PLATEAU POLYVALENT;Noyen-sur-Seine;77341;1;1912;773410001;Bassée Montois;Non
49.0242000006,3.03269999934;"{""type"": ""Point"", ""coordinates"": [3.032699999340633, 49.024200000636704]}";POLE DE SERVICE INTERCOMMUNAL;Ocquerre;77343;1;1915;773430003;Pays de l'Ourcq;Non
48.7778000012,2.6750900001;"{""type"": ""Point"", ""coordinates"": [2.675090000100013, 48.77780000124633]}";TERRAIN DE JEUX ANNE FRANCK;Ozoir-la-Ferrière;77350;1;1938;773500008;Les Portes Briardes entre Villes et Forêts;Non
48.7650000013,2.69942999956;"{""type"": ""Point"", ""coordinates"": [2.699429999560667, 48.76500000133895]}";PARCOURS DE SANTE;Ozoir-la-Ferrière;77350;1;1942;773500014;Les Portes Briardes entre Villes et Forêts;Non
48.7657110011,2.68247999984;"{""type"": ""Point"", ""coordinates"": [2.682479999835857, 48.765711001080184]}";GYMNASE DE LA BRECHE AUX LOUPS;Ozoir-la-Ferrière;77350;1;1947;773500025;Les Portes Briardes entre Villes et Forêts;Non
48.4628120014,2.86853899959;"{""type"": ""Point"", ""coordinates"": [2.868538999586225, 48.462812001364995]}";SPORTS ÉQUESTRE CHAPUIS;Pamfou;77354;3;1959;773540003;Brie des Rivières et Châteaux;Non
48.4735600022,2.56009000915;"{""type"": ""Point"", ""coordinates"": [2.560090009147383, 48.47356000220714]}";STADE;Perthes;77359;3;1969;773590002;Pays de Fontainebleau;Non
48.9183000013,2.63044333568;"{""type"": ""Point"", ""coordinates"": [2.630443335676313, 48.91830000131324]}";STADE ROGER BRIANCON;Le Pin;77363;4;1972;773630001;Plaines et Monts de France;Non
48.8100806683,2.9947800025;"{""type"": ""Point"", ""coordinates"": [2.994780002501867, 48.81008066827652]}";STADE;Pommeuse;77371;3;1986;773710001;Pays de Coulommiers;Non
48.8261000012,3.00911000049;"{""type"": ""Point"", ""coordinates"": [3.009110000490246, 48.82610000117527]}";ECURIE STEPHANE PONCET;Pommeuse;77371;2;1988;773710004;Pays de Coulommiers;Non
48.8817700006,2.6913899995;"{""type"": ""Point"", ""coordinates"": [2.691389999498079, 48.88177000064294]}";SALLE POLYVALENTE;Pomponne;77372;1;1993;773720003;Marne et Gondoire;Non
48.8843300012,2.69025999958;"{""type"": ""Point"", ""coordinates"": [2.690259999583473, 48.88433000118259]}";TERRAIN DE PETANQUE;Pomponne;77372;1;1995;773720006;Marne et Gondoire;Non
48.7158220008,2.73772300042;"{""type"": ""Point"", ""coordinates"": [2.73772300042417, 48.71582200078049]}";ESPACE PETANQUE;Presles-en-Brie;77377;1;2017;773770002;Val Briard;Non
49.0609800006,2.91601000007;"{""type"": ""Point"", ""coordinates"": [2.916010000066662, 49.06098000057391]}";PLAINE DE JEUX FOOTBALL;Puisieux;77380;1;2042;773800001;Pays de l'Ourcq;Non
48.6129540009,2.62210299949;"{""type"": ""Point"", ""coordinates"": [2.62210299949306, 48.61295400090514]}";TERRAIN DE BASKET;Réau;77384;1;2055;773840005;Grand Paris Sud Seine Essonne Sénart;Non
48.8487000006,3.23304999987;"{""type"": ""Point"", ""coordinates"": [3.233049999874218, 48.848700000584195]}";FOYER POLYVALENT DE LOISIRS;Rebais;77385;1;2057;773850003;des Deux Morin;Non
48.7954000047,2.64807332986;"{""type"": ""Point"", ""coordinates"": [2.648073329856806, 48.79540000472033]}";CERCLE HIPPIQUE SAINT GEORGES;Roissy-en-Brie;77390;3;2076;773900016;Paris – Vallée de la Marne;Non
48.7924000008,2.64800999989;"{""type"": ""Point"", ""coordinates"": [2.648009999890748, 48.79240000078831]}";SKATE PARK;Roissy-en-Brie;77390;1;2077;773900017;Paris – Vallée de la Marne;Non
48.5618000012,2.68013000064;"{""type"": ""Point"", ""coordinates"": [2.680130000642402, 48.56180000122286]}";SALLE ÉMILE TRELAT;Rubelles;77394;1;2085;773940001;Melun Val de Seine;Non
